date,tot-value,daily-ret,tot-ret,loan,leverage
1981-02-27,1000.000000,0.000000,0.000000,0.000000,0.000000
1981-02-27,1000.000000,0.000000,0.000000,0.000000,0.000000
1981-02-27,1000.000000,0.000000,0.000000,0.000000,0.000000
1981-02-27,1000.000000,0.000000,0.000000,0.000000,0.000000
1981-03-02,1000.002688,0.000001,0.000001,0.000000,0.000000
1981-03-02,1001.138141,0.000493,0.000494,0.000000,0.000000
1981-03-02,1001.138141,0.000000,0.000494,0.000000,0.000000
1981-03-02,1001.138141,0.000000,0.000494,0.000000,0.000000
1981-03-03,1001.105767,-0.000014,0.000480,0.000000,0.000000
1981-03-03,1001.668470,0.000244,0.000724,0.000000,0.000000
1981-03-03,1001.668470,0.000000,0.000724,0.000000,0.000000
1981-03-03,1001.668470,0.000000,0.000724,0.000000,0.000000
1981-03-04,1001.635880,-0.000014,0.000710,0.000000,0.000000
1981-03-04,1001.635880,0.000000,0.000710,0.000000,0.000000
1981-03-04,1001.635880,0.000000,0.000710,0.000000,0.000000
1981-03-04,1001.635880,0.000000,0.000710,0.000000,0.000000
1981-03-05,1001.614065,-0.000009,0.000700,0.000000,0.000000
1981-03-05,1000.488597,-0.000488,0.000212,0.000000,0.000000
1981-03-05,1000.488597,0.000000,0.000212,0.000000,0.000000
1981-03-05,1000.488597,0.000000,0.000212,0.000000,0.000000
1981-03-06,1000.447552,-0.000018,0.000194,0.000000,0.000000
1981-03-06,1011.567109,0.004800,0.004995,0.000000,0.000000
1981-03-06,1011.567109,0.000000,0.004995,0.000000,0.000000
1981-03-06,1011.567109,0.000000,0.004995,0.000000,0.000000
1981-03-09,1011.011370,-0.000239,0.004756,0.000000,0.000000
1981-03-09,1028.788007,0.007570,0.012326,0.000000,0.000000
1981-03-09,1028.788007,0.000000,0.012326,0.000000,0.000000
1981-03-09,1028.788007,0.000000,0.012326,0.000000,0.000000
1981-03-10,1028.420832,-0.000155,0.012171,0.000000,0.000000
1981-03-10,1017.200417,-0.004764,0.007407,0.000000,0.000000
1981-03-10,1017.200417,0.000000,0.007407,0.000000,0.000000
1981-03-10,1017.200417,0.000000,0.007407,0.000000,0.000000
1981-03-11,1016.889935,-0.000133,0.007274,0.000000,0.000000
1981-03-11,1019.044311,0.000919,0.008193,0.000000,0.000000
1981-03-11,1019.044311,0.000000,0.008193,0.000000,0.000000
1981-03-12,1026.268891,0.000195,0.008388,0.063496,65.164405
1981-03-12,1026.268891,0.000000,0.008388,0.063496,65.164405
1981-03-13,1028.927623,0.000191,0.008579,0.169666,174.573608
1981-03-13,1028.927623,0.000000,0.008579,0.169666,174.573608
1981-03-16,1034.749110,0.000674,0.009252,0.274958,284.512037
1981-03-16,1034.749110,0.000000,0.009252,0.274958,284.512037
1981-03-17,1044.201579,0.001495,0.010747,0.378508,395.238172
1981-03-17,1044.201579,0.000000,0.010747,0.378508,395.238172
1981-03-18,1100.518314,0.010578,0.021325,0.463687,510.296363
1981-03-18,1100.518314,0.000000,0.021325,0.463687,510.296363
1981-03-19,1100.518314,0.000000,0.021325,0.568236,625.354554
1981-03-19,1100.518314,0.000000,0.021325,0.568236,625.354554
1981-03-20,1096.784106,-0.000996,0.020329,0.674849,740.163798
1981-03-20,1096.784106,0.000000,0.020329,0.674849,740.163798
1981-03-23,1104.739421,0.002430,0.022759,0.774364,855.470250
1981-03-23,1104.739421,0.000000,0.022759,0.774364,855.470250
1981-03-24,1079.237209,-0.009110,0.013650,0.898113,969.276571
1981-03-24,1079.237209,0.000000,0.013650,0.898113,969.276571
1981-03-25,1074.691605,-0.001847,0.011803,1.007573,1082.830358
1981-03-25,1074.691605,0.000000,0.011803,1.007573,1082.830358
1981-03-26,1060.212620,-0.006643,0.005160,1.127719,1195.622094
1981-03-26,1060.212620,0.000000,0.005160,1.127719,1195.622094
1981-03-27,1018.899752,-0.022131,-0.016972,1.282117,1306.348186
1981-03-27,1018.899752,0.000000,-0.016972,1.282117,1306.348186
1981-03-30,1024.379831,0.003223,-0.013748,1.383603,1417.335235
1981-03-30,1024.379831,0.000000,-0.013748,1.383603,1417.335235
1981-03-31,1064.082977,0.023747,0.009999,1.437977,1530.126971
1981-03-31,1064.082977,0.000000,0.009999,1.437977,1530.126971
1981-04-01,1022.575700,-0.027732,-0.017733,1.604883,1641.114044
1981-04-01,1022.575700,0.000000,-0.017733,1.604883,1641.114044
1981-04-02,997.408088,-0.019000,-0.036733,1.755603,1751.052466
1981-04-02,997.408088,0.000000,-0.036733,1.755603,1751.052466
1981-04-03,964.173524,-0.028387,-0.065120,1.928762,1859.661506
1981-04-03,964.173524,0.000000,-0.065120,1.928762,1859.661506
1981-04-06,936.120349,-0.026948,-0.092068,2.101430,1967.191577
1981-04-06,936.120349,0.000000,-0.092068,2.101430,1967.191577
1981-04-07,958.005310,0.021744,-0.070324,2.166514,2075.532203
1981-04-07,958.005310,0.000000,-0.070324,2.166514,2075.532203
1981-04-08,958.005310,0.000000,-0.070324,2.279604,2183.872828
1981-04-08,958.005310,0.000000,-0.070324,2.279604,2183.872828
1981-04-09,988.994427,0.032060,-0.038265,2.318802,2293.282044
1981-04-09,988.994427,0.000000,-0.038265,2.318802,2293.282044
1981-04-10,988.994427,-0.000000,-0.038265,2.429429,2402.691260
1981-04-10,988.994427,0.000000,-0.038265,2.429429,2402.691260
1981-04-13,964.189040,-0.028733,-0.066998,2.604573,2511.300301
1981-04-13,964.189040,0.000000,-0.066998,2.604573,2511.300301
1981-04-14,989.793575,0.030138,-0.036860,2.647733,2620.709485
1981-04-14,989.793575,0.000000,-0.036860,2.647733,2620.709485
1981-04-15,1015.950111,0.030449,-0.006411,2.688037,2730.911291
1981-04-15,1015.950111,0.000000,-0.006411,2.688037,2730.911291
1981-04-16,1006.994483,-0.010848,-0.017259,2.821117,2840.849696
1981-04-16,1006.994483,0.000000,-0.017259,2.821117,2840.849696
1981-04-20,1034.564177,0.033466,0.016208,2.852965,2951.575807
1981-04-20,1034.564177,0.000000,0.016208,2.852965,2951.575807
1981-04-21,1062.659921,0.033543,0.049751,2.882467,3063.082355
1981-04-21,1062.659921,0.000000,0.049751,2.882467,3063.082355
1981-04-22,1091.276200,0.033580,0.083330,2.909770,3175.362316
1981-04-22,1091.276200,0.000000,0.083330,2.909770,3175.362316
1981-04-23,1139.681091,0.054394,0.137724,2.885821,3288.916090
1981-04-23,1139.681091,0.000000,0.137724,2.885821,3288.916090
1981-04-24,1119.898038,-0.023102,0.114623,3.037743,3401.962606
1981-04-24,1119.898038,0.000000,0.114623,3.037743,3401.962606
1981-04-27,1103.579637,-0.020302,0.094321,3.184728,3514.601162
1981-04-27,1103.579637,0.000000,0.094321,3.184728,3514.601162
1981-04-28,962.840191,-0.222995,-0.128674,3.763664,3623.807048
1981-04-28,962.840191,0.000000,-0.128674,3.763664,3623.807048
1981-04-29,951.503655,-0.020179,-0.148853,3.922994,3732.743018
1981-04-29,951.503655,0.000000,-0.148853,3.922994,3732.743018
1981-04-30,904.700426,-0.092993,-0.241846,4.245152,3840.590539
1981-04-30,904.700426,0.000000,-0.241846,4.245152,3840.590539
1981-05-01,904.700426,0.000000,-0.241846,4.364360,3948.438061
1981-05-01,904.700426,0.000000,-0.241846,4.364360,3948.438061
1981-05-04,867.537896,-0.085156,-0.327002,4.674677,4055.459749
1981-05-04,867.537896,0.000000,-0.327002,4.674677,4055.459749
1981-05-05,892.905970,0.058360,-0.268642,4.662342,4163.032917
1981-05-05,892.905970,0.000000,-0.268642,4.662342,4163.032917
1981-05-06,931.463006,0.084193,-0.184449,4.585718,4271.426447
1981-05-06,931.463006,0.000000,-0.184449,4.585718,4271.426447
1981-05-07,996.243591,0.128412,-0.056036,4.397689,4381.169573
1981-05-07,996.243591,0.000000,-0.056036,4.397689,4381.169573
1981-05-08,1009.342972,0.025244,-0.030793,4.449607,4491.180033
1981-05-08,1009.342972,0.000000,-0.030793,4.449607,4491.180033
1981-05-11,914.869775,-0.214561,-0.245354,5.027274,4599.301030
1981-05-11,914.869775,0.000000,-0.245354,5.027274,4599.301030
1981-05-12,956.435206,0.094990,-0.150365,4.922693,4708.237034
1981-05-12,956.435206,0.000000,-0.150365,4.922693,4708.237034
1981-05-13,970.469770,0.031405,-0.118960,4.964032,4817.442934
1981-05-13,970.469770,0.000000,-0.118960,4.964032,4817.442934
1981-05-14,1041.314828,0.144814,0.025854,4.732465,4927.985533
1981-05-14,1041.314828,0.000000,0.025854,4.732465,4927.985533
1981-05-15,1154.497469,0.195648,0.221502,4.366076,5040.624108
1981-05-15,1154.497469,0.000000,0.221502,4.366076,5040.624108
1981-05-18,1125.940831,-0.049779,0.171722,4.576389,5152.743470
1981-05-18,1125.940831,0.000000,0.171722,4.576389,5152.743470
1981-05-19,1125.940831,0.000000,0.171722,4.675968,5264.862833
1981-05-19,1125.940831,0.000000,0.171722,4.675968,5264.862833
1981-05-20,1081.209867,-0.087542,0.084181,4.972390,5376.197441
1981-05-20,1081.209867,0.000000,0.084181,4.972390,5376.197441
1981-05-21,1081.209867,0.000000,0.084181,5.075363,5487.532050
1981-05-21,1081.209867,0.000000,0.084181,5.075363,5487.532050
1981-05-22,1081.209867,0.000000,0.084181,5.178335,5598.866659
1981-05-22,1081.209867,0.000000,0.084181,5.178335,5598.866659
1981-05-26,1128.293441,0.093701,0.177882,5.061614,5710.985994
1981-05-26,1128.293441,0.000000,0.177882,5.061614,5710.985994
1981-05-27,1096.429858,-0.066069,0.111813,5.310493,5822.582975
1981-05-27,1096.429858,0.000000,0.111813,5.310493,5822.582975
1981-05-28,1080.163532,-0.035660,0.076152,5.493536,5933.917596
1981-05-28,1080.163532,0.000000,0.076152,5.493536,5933.917596
1981-05-29,1080.163532,0.000000,0.076152,5.596608,6045.252217
1981-05-29,1080.163532,0.000000,0.076152,5.596608,6045.252217
1981-06-01,1196.646453,0.228893,0.305045,5.146388,6158.406884
1981-06-01,1196.646453,0.000000,0.305045,5.146388,6158.406884
1981-06-02,1112.399374,-0.178712,0.126332,5.636703,6270.265442
1981-06-02,1112.399374,0.000000,0.126332,5.636703,6270.265442
1981-06-03,1146.771910,0.073559,0.199891,5.565749,6382.644796
1981-06-03,1146.771910,0.000000,0.199891,5.565749,6382.644796
1981-06-04,1146.771910,0.000000,0.199891,5.663745,6495.024149
1981-06-04,1146.771910,0.000000,0.199891,5.663745,6495.024149
1981-06-05,1146.771910,0.000000,0.199891,5.761742,6607.403503
1981-06-05,1146.771910,0.000000,0.199891,5.761742,6607.403503
1981-06-08,1146.771910,0.000000,0.199891,5.859738,6719.782857
1981-06-08,1146.771910,0.000000,0.199891,5.859738,6719.782857
1981-06-09,1146.771910,-0.000000,0.199891,5.862203,6722.609691
1981-06-09,1110.318263,-0.086358,0.113533,6.155414,6834.468278
1981-06-09,1110.318263,0.000000,0.113533,6.155414,6834.468278
1981-06-09,1110.318263,0.000000,0.113533,6.155414,6834.468278
1981-06-10,1110.337857,0.000047,0.113580,6.157869,6837.314705
1981-06-10,1073.135711,-0.095835,0.017746,6.475089,6948.649319
1981-06-10,1073.135711,0.000000,0.017746,6.475089,6948.649319
1981-06-10,1073.135711,0.000000,0.017746,6.475089,6948.649319
1981-06-11,1073.232175,0.000253,0.017999,6.477204,6951.543978
1981-06-11,1129.732466,0.139318,0.157317,6.252510,7063.663318
1981-06-11,1129.732466,0.000000,0.157317,6.252510,7063.663318
1981-06-11,1129.732466,0.000000,0.157317,6.252510,7063.663318
1981-06-12,1129.689390,-0.000104,0.157213,6.255298,7066.543618
1981-06-12,1129.689390,0.000000,0.157213,6.354546,7178.662958
1981-06-12,1129.689390,0.000000,0.157213,6.354546,7178.662958
1981-06-12,1129.689390,0.000000,0.157213,6.354546,7178.662958
1981-06-15,1129.670160,-0.000047,0.157166,6.357199,7181.538451
1981-06-15,1375.411211,0.453502,0.610669,5.305307,7296.978615
1981-06-15,1375.411211,0.000000,0.610669,5.305307,7296.978615
1981-06-15,1375.411211,0.000000,0.610669,5.305307,7296.978615
1981-06-16,1375.290238,-0.000203,0.610466,5.307847,7299.829914
1981-06-16,1203.878720,-0.355980,0.254486,6.157584,7412.984592
1981-06-16,1203.878720,0.000000,0.254486,6.157584,7412.984592
1981-06-16,1203.878720,0.000000,0.254486,6.157584,7412.984592
1981-06-17,1203.761422,-0.000261,0.254225,6.160537,7415.816340
1981-06-17,1242.753592,0.083880,0.338106,6.058710,7529.484073
1981-06-17,1242.753592,0.000000,0.338106,6.058710,7529.484073
1981-06-17,1242.753592,0.000000,0.338106,6.058710,7529.484073
1981-06-18,1242.736399,-0.000036,0.338069,6.061071,7532.313366
1981-06-18,1203.229241,-0.089152,0.248917,6.354124,7645.468018
1981-06-18,1203.229241,0.000000,0.248917,6.354124,7645.468018
1981-06-18,1203.229241,0.000000,0.248917,6.354124,7645.468018
1981-06-19,1202.931800,-0.000683,0.248234,6.358016,7648.260131
1981-06-19,1162.675772,-0.098673,0.149561,6.675033,7760.898681
1981-06-19,1162.675772,0.000000,0.149561,6.675033,7760.898681
1981-06-19,1162.675772,0.000000,0.149561,6.675033,7760.898681
1981-06-22,1162.266408,-0.001022,0.148540,6.679747,7763.645308
1981-06-22,1121.248700,-0.109602,0.038937,7.024101,7875.764647
1981-06-22,1121.248700,0.000000,0.038937,7.024101,7875.764647
1981-06-22,1121.248700,0.000000,0.038937,7.024101,7875.764647
1981-06-23,1121.477345,0.000622,0.039559,7.025139,7878.534138
1981-06-23,1286.154751,0.369775,0.409335,6.214425,7992.711944
1981-06-23,1286.154751,0.000000,0.409335,6.214425,7992.711944
1981-06-23,1286.154751,0.000000,0.409335,6.214425,7992.711944
1981-06-24,1285.818800,-0.000705,0.408629,6.218179,7995.450895
1981-06-24,1306.385771,0.042783,0.451412,6.207877,8109.882614
1981-06-24,1306.385771,0.000000,0.451412,6.207877,8109.882614
1981-06-24,1306.385771,0.000000,0.451412,6.207877,8109.882614
1981-06-25,1306.661142,0.000568,0.451980,6.208683,8112.644513
1981-06-25,1201.943564,-0.248284,0.203696,6.843748,8225.799188
1981-06-25,1201.943564,0.000000,0.203696,6.843748,8225.799188
1981-06-25,1201.943564,0.000000,0.203696,6.843748,8225.799188
1981-06-26,1201.778233,-0.000409,0.203287,6.846977,8228.548369
1981-06-26,1223.103409,0.052099,0.255387,6.820323,8341.959974
1981-06-26,1223.103409,0.000000,0.255387,6.820323,8341.959974
1981-06-26,1223.103409,0.000000,0.255387,6.820323,8341.959974
1981-06-29,1222.526318,-0.001399,0.253988,6.825757,8344.667934
1981-06-29,1179.299974,-0.112122,0.141866,7.171682,8457.564940
1981-06-29,1179.299974,0.000000,0.141866,7.171682,8457.564940
1981-06-29,1179.299974,0.000000,0.141866,7.171682,8457.564940
1981-06-30,1177.902787,-0.003698,0.138168,7.182409,8460.179754
1981-06-30,1199.804284,0.057172,0.195340,7.145611,8573.334425
1981-06-30,1199.804284,0.000000,0.195340,7.145611,8573.334425
1981-06-30,1199.804284,0.000000,0.195340,7.145611,8573.334425
1981-07-01,1199.629526,-0.000452,0.194888,7.148822,8575.938316
1981-07-01,1132.950447,-0.190463,0.004425,7.668753,8688.317649
1981-07-01,1132.950447,0.000000,0.004425,7.668753,8688.317649
1981-07-01,1132.950447,0.000000,0.004425,7.668753,8688.317649
1981-07-02,1132.950447,0.000000,0.004425,7.671052,8690.921541
1981-07-02,1064.887077,-0.222420,-0.217995,8.266152,8802.518536
1981-07-02,1064.887077,0.000000,-0.217995,8.266152,8802.518536
1981-07-02,1064.887077,0.000000,-0.217995,8.266152,8802.518536
1981-07-06,1064.240550,-0.002182,-0.220178,8.273587,8805.086509
1981-07-06,877.500739,-0.851249,-1.071427,10.159036,8914.561461
1981-07-06,877.500739,0.000000,-1.071427,10.159036,8914.561461
1981-07-06,877.500739,0.000000,-1.071427,10.159036,8914.561461
1981-07-07,877.712041,0.001062,-1.070364,10.159529,8917.140555
1981-07-07,853.766036,-0.127008,-1.197372,10.572389,9026.346451
1981-07-07,853.766036,0.000000,-1.197372,10.572389,9026.346451
1981-07-07,853.766036,0.000000,-1.197372,10.572389,9026.346451
1981-07-08,854.589220,0.004422,-1.192950,10.565271,9028.966705
1981-07-08,830.296640,-0.137835,-1.330786,11.005588,9137.902683
1981-07-08,830.296640,0.000000,-1.330786,11.005588,9137.902683
1981-07-08,830.296640,0.000000,-1.330786,11.005588,9137.902683
1981-07-09,828.430485,-0.010782,-1.341568,11.033435,9140.434072
1981-07-09,877.476913,0.263322,-1.078245,10.541484,9249.909022
1981-07-09,877.476913,0.000000,-1.078245,10.541484,9249.909022
1981-07-09,877.476913,0.000000,-1.078245,10.541484,9249.909022
1981-07-10,875.559171,-0.010041,-1.088286,10.567365,9252.353241
1981-07-10,900.233353,0.125519,-0.962767,10.399633,9362.096388
1981-07-10,900.233353,0.000000,-0.962767,10.399633,9362.096388
1981-07-10,900.233353,0.000000,-0.962767,10.399633,9362.096388
1981-07-13,900.777035,0.002726,-0.960041,10.396096,9364.564246
1981-07-13,875.835797,-0.131911,-1.091952,10.817141,9474.039208
1981-07-13,875.835797,0.000000,-1.091952,10.817141,9474.039208
1981-07-13,875.835797,0.000000,-1.091952,10.817141,9474.039208
1981-07-14,877.018419,0.006332,-1.085620,10.805425,9476.556341
1981-07-14,877.018419,-0.000000,-1.085620,10.930251,9586.031303
1981-07-14,877.018419,0.000000,-1.085620,10.930251,9586.031303
1981-07-14,877.018419,0.000000,-1.085620,10.930251,9586.031303
1981-07-15,877.658062,0.003459,-1.082161,10.925182,9588.574022
1981-07-15,903.136840,0.133460,-0.948700,10.738480,9698.317182
1981-07-15,903.136840,0.000000,-0.948700,10.738480,9698.317182
1981-07-15,903.136840,0.000000,-0.948700,10.738480,9698.317182
1981-07-16,903.938246,0.004134,-0.944567,10.731807,9700.890724
1981-07-16,800.457601,-0.647066,-1.591632,12.254935,9809.555960
1981-07-16,800.457601,0.000000,-1.591632,12.254935,9809.555960
1981-07-16,800.457601,0.000000,-1.591632,12.254935,9809.555960
1981-07-17,801.424694,0.006420,-1.585212,12.243403,9812.165321
1981-07-17,905.985071,0.583259,-1.001953,10.951514,9921.908499
1981-07-17,905.985071,0.000000,-1.001953,10.951514,9921.908499
1981-07-17,905.985071,0.000000,-1.001953,10.951514,9921.908499
1981-07-20,903.801856,-0.011506,-1.013459,10.980770,9924.439888
1981-07-20,824.702184,-0.483918,-1.497377,12.166060,10033.375927
1981-07-20,824.702184,0.000000,-1.497377,12.166060,10033.375927
1981-07-20,824.702184,0.000000,-1.497377,12.166060,10033.375927
1981-07-21,824.537178,-0.001058,-1.498435,12.171557,10035.901626
1981-07-21,851.256838,0.165066,-1.333369,11.917799,10145.107560
1981-07-21,851.256838,0.000000,-1.333369,11.917799,10145.107560
1981-07-21,851.256838,0.000000,-1.333369,11.917799,10145.107560
1981-07-22,849.433421,-0.011125,-1.344494,11.946284,10147.572478
1981-07-22,849.433421,0.000000,-1.344494,12.074847,10256.778412
1981-07-22,849.433421,0.000000,-1.344494,12.074847,10256.778412
1981-07-22,849.433421,0.000000,-1.344494,12.074847,10256.778412
1981-07-23,850.248268,0.005025,-1.339469,12.066205,10259.269616
1981-07-23,931.506720,0.441264,-0.898205,11.131729,10369.280090
1981-07-23,931.506720,0.000000,-0.898205,11.131729,10369.280090
1981-07-23,931.506720,0.000000,-0.898205,11.131729,10369.280090
1981-07-24,932.610588,0.005720,-0.892485,11.121261,10371.805789
1981-07-24,959.794523,0.136274,-0.756211,10.921174,10482.082772
1981-07-24,959.794523,0.000000,-0.756211,10.921174,10482.082772
1981-07-24,959.794523,0.000000,-0.756211,10.921174,10482.082772
1981-07-27,961.281515,0.007333,-0.748878,10.906954,10484.653532
1981-07-27,944.824476,-0.084095,-0.832973,11.213480,10594.770737
1981-07-27,944.824476,0.000000,-0.832973,11.213480,10594.770737
1981-07-27,944.824476,0.000000,-0.832973,11.213480,10594.770737
1981-07-28,943.485852,-0.006916,-0.839889,11.232073,10597.302126
1981-07-28,858.780177,-0.509328,-1.349217,12.467224,10706.604854
1981-07-28,858.780177,0.000000,-1.349217,12.467224,10706.604854
1981-07-28,858.780177,0.000000,-1.349217,12.467224,10706.604854
1981-07-29,858.180979,-0.003783,-1.353000,12.478859,10709.119122
1981-07-29,800.703996,-0.406758,-1.759758,13.510454,10817.874450
1981-07-29,800.703996,0.000000,-1.759758,13.510454,10817.874450
1981-07-29,800.703996,0.000000,-1.759758,13.510454,10817.874450
1981-07-30,802.234726,0.011188,-1.748570,13.487862,10820.431239
1981-07-30,831.295229,0.203179,-1.545391,13.147508,10929.460723
1981-07-30,831.295229,0.000000,-1.545391,13.147508,10929.460723
1981-07-30,831.295229,0.000000,-1.545391,13.147508,10929.460723
1981-07-31,831.812125,0.003548,-1.541843,13.142429,10932.031482
1981-07-31,831.812125,0.000000,-1.541843,13.273503,11041.060966
1981-07-31,831.812125,0.000000,-1.541843,13.273503,11041.060966
1981-07-31,831.812125,0.000000,-1.541843,13.273503,11041.060966
1981-08-03,831.494063,-0.002206,-1.544049,13.281662,11043.623355
1981-08-03,801.887265,-0.218988,-1.763037,13.907664,11152.378701
1981-08-03,801.887265,0.000000,-1.763037,13.907664,11152.378701
1981-08-03,801.887265,0.000000,-1.763037,13.907664,11152.378701
1981-08-04,802.430579,0.004089,-1.758948,13.901458,11154.955022
1981-08-04,832.313554,0.214903,-1.544045,13.533343,11263.984524
1981-08-04,832.313554,0.000000,-1.544045,13.533343,11263.984524
1981-08-04,832.313554,0.000000,-1.544045,13.533343,11263.984524
1981-08-05,833.635178,0.009311,-1.534734,13.511887,11263.984524
1981-08-05,712.409905,-1.089385,-2.624119,15.962597,11371.911979
1981-08-05,712.409905,0.000000,-2.624119,15.962597,11371.911979
1981-08-06,712.409905,0.000000,-2.624119,16.114093,11479.839433
1981-08-06,712.409905,0.000000,-2.624119,16.114093,11479.839433
1981-08-07,681.295297,-0.329863,-2.953982,17.008027,11587.489079
1981-08-07,681.295297,0.000000,-2.953982,17.008027,11587.489079
1981-08-10,618.188832,-0.798587,-3.752570,18.917489,11694.580260
1981-08-10,618.188832,0.000000,-3.752570,18.917489,11694.580260
1981-08-11,586.194759,-0.464636,-4.217205,20.132201,11801.390791
1981-08-11,586.194759,0.000000,-4.217205,20.132201,11801.390791
1981-08-12,618.472095,0.448214,-3.768991,19.254680,11908.481995
1981-08-12,618.472095,0.000000,-3.768991,19.254680,11908.481995
1981-08-13,683.251627,0.760810,-3.008181,17.586686,12016.131644
1981-08-13,683.251627,0.000000,-3.008181,17.586686,12016.131644
1981-08-14,683.251627,0.000000,-3.008181,17.744241,12123.781292
1981-08-14,683.251627,0.000000,-3.008181,17.744241,12123.781292
1981-08-17,650.360809,-0.402959,-3.411140,18.806718,12231.152204
1981-08-17,650.360809,0.000000,-3.411140,18.806718,12231.152204
1981-08-18,583.678965,-0.993083,-4.404222,21.138269,12337.962765
1981-08-18,583.678965,0.000000,-4.404222,21.138269,12337.962765
1981-08-19,583.678965,0.000000,-4.404222,21.321264,12444.773326
1981-08-19,583.678965,0.000000,-4.404222,21.321264,12444.773326
1981-08-20,549.600940,-0.596656,-5.000878,22.837119,12551.302250
1981-08-20,549.600940,0.000000,-5.000878,22.837119,12551.302250
1981-08-21,549.600940,0.000000,-5.000878,23.030949,12657.831175
1981-08-21,549.600940,0.000000,-5.000878,23.030949,12657.831175
1981-08-24,479.963336,-1.564732,-6.565610,26.593269,12763.793939
1981-08-24,479.963336,0.000000,-6.565610,26.593269,12763.793939
1981-08-25,479.963336,0.000000,-6.565610,26.814041,12869.756704
1981-08-25,479.963336,0.000000,-6.565610,26.814041,12869.756704
1981-08-26,479.963336,0.000000,-6.565610,27.034814,12975.719469
1981-08-26,479.963336,0.000000,-6.565610,27.034814,12975.719469
1981-08-27,335.782085,-6.043957,-12.609568,38.955437,13080.537938
1981-08-27,335.782085,0.000000,-12.609568,38.955437,13080.537938
1981-08-28,408.701545,2.753605,-9.855962,32.262982,13185.930577
1981-08-28,408.701545,0.000000,-9.855962,32.262982,13185.930577
1981-08-31,335.206605,-3.413566,-13.269528,39.649425,13290.749036
1981-08-31,335.206605,0.000000,-13.269528,39.649425,13290.749036
1981-09-01,409.274396,2.837882,-10.431646,32.731443,13396.141664
1981-09-01,409.274396,0.000000,-10.431646,32.731443,13396.141664
1981-09-02,483.391705,2.019055,-8.412591,27.932015,13502.104425
1981-09-02,483.391705,0.000000,-8.412591,27.932015,13502.104425
1981-09-03,446.112621,-1.054917,-9.467508,30.266134,13502.104425
1982-04-06,446.112621,0.000000,-9.467508,30.266134,13502.104425
1982-04-06,446.112621,0.000000,-9.467508,30.266134,13502.104425
1982-04-07,445.001784,-0.032853,-9.500361,30.341686,13502.104425
1982-04-07,445.001784,0.000000,-9.500361,30.341686,13502.104425
1982-04-08,446.116285,0.032879,-9.467482,30.265886,13502.104425
1982-04-08,446.116285,0.000000,-9.467482,30.265886,13502.104425
1982-04-12,442.761436,-0.099972,-9.567454,30.495213,13502.104425
1982-04-12,442.761436,0.000000,-9.567454,30.495213,13502.104425
1982-04-13,443.885338,0.033735,-9.533719,30.640254,13600.759619
1982-04-13,443.885338,0.000000,-9.533719,30.640254,13600.759619
1982-04-14,441.070749,-0.085861,-9.619580,31.080512,13708.704807
1982-04-14,441.070749,0.000000,-9.619580,31.080512,13708.704807
1982-04-15,451.135588,0.300139,-9.319441,30.630098,13818.327469
1982-04-15,451.135588,0.000000,-9.319441,30.630098,13818.327469
1982-04-16,453.069982,0.057125,-9.262316,30.741888,13928.226473
1982-04-16,453.069982,0.000000,-9.262316,30.741888,13928.226473
1982-04-19,455.273352,0.064968,-9.197348,30.835103,14038.400898
1982-04-19,455.273352,0.000000,-9.197348,30.835103,14038.400898
1982-04-20,442.796555,-0.385568,-9.582917,31.949637,14147.189012
1982-04-20,442.796555,0.000000,-9.582917,31.949637,14147.189012
1982-04-21,453.905274,0.338001,-9.244916,31.409831,14257.087998
1982-04-21,453.905274,0.000000,-9.244916,31.409831,14257.087998
1982-04-22,465.965675,0.351171,-8.893744,30.835068,14368.083384
1982-04-22,465.965675,0.000000,-8.893744,30.835068,14368.083384
1982-04-23,475.723338,0.273955,-8.619789,30.437632,14479.891909
1982-04-23,475.723338,0.000000,-8.619789,30.437632,14479.891909
1982-04-26,503.433958,0.712772,-7.907017,28.988573,14593.832020
1982-04-26,503.433958,0.000000,-7.907017,28.988573,14593.832020
1982-04-27,488.604185,-0.390851,-8.297868,30.099441,14706.712861
1982-04-27,488.604185,0.000000,-8.297868,30.099441,14706.712861
1982-04-28,480.586182,-0.221580,-8.519448,30.835383,14819.059169
1982-04-28,480.586182,0.000000,-8.519448,30.835383,14819.059169
1982-04-29,476.289757,-0.122262,-8.641710,31.348852,14931.136951
1982-04-29,476.289757,0.000000,-8.641710,31.348852,14931.136951
1982-04-30,476.289757,0.000000,-8.641710,31.584166,15043.214732
1982-04-30,476.289757,0.000000,-8.641710,31.584166,15043.214732
1982-05-03,509.810458,0.878178,-7.763532,29.730961,15157.154774
1982-05-03,509.810458,0.000000,-7.763532,29.730961,15157.154774
1982-05-04,544.455699,0.800983,-6.962548,28.051719,15272.918251
1982-05-04,544.455699,0.000000,-6.962548,28.051719,15272.918251
1982-05-05,539.291951,-0.118093,-7.080641,28.534495,15388.423540
1982-05-05,539.291951,0.000000,-7.080641,28.534495,15388.423540
1982-05-06,544.714483,0.123671,-6.956970,28.462961,15504.187044
1982-05-06,544.714483,0.000000,-6.956970,28.462961,15504.187044
1982-05-07,527.623099,-0.409856,-7.366826,29.602900,15619.173668
1982-05-07,527.623099,0.000000,-7.366826,29.602900,15619.173668
1982-05-10,485.308104,-1.176946,-8.543772,32.417181,15732.320509
1982-05-10,485.308104,0.000000,-8.543772,32.417181,15732.320509
