date,tot-value,vol,sharpe,pnl-pt
1985-04-03,15932.758998,0.037022,-164.380400,13.018970
1985-04-04,15794.431198,0.037006,-165.030089,12.887135
1985-04-08,15968.352586,0.036990,-164.383555,13.027287
1985-04-09,16141.989450,0.036966,-163.781524,13.166947
1985-04-10,16280.794085,0.036939,-163.346987,13.276103
1985-04-11,16350.309040,0.036911,-163.196449,13.324921
1985-04-12,16489.587388,0.036894,-162.727598,13.434161
1985-04-15,16489.587388,0.036894,-162.727598,13.434161
1985-04-16,16489.587388,0.036894,-162.727598,13.434161
1985-04-17,16489.587388,0.036894,-162.727598,13.434161
1985-04-18,16489.587388,0.036894,-162.727598,13.434161
1985-04-19,16489.587388,0.036894,-162.727598,13.434161
1985-04-22,16489.587388,0.036894,-162.727598,13.434161
1985-04-23,16489.587388,0.036894,-162.727598,13.434161
1985-04-24,16489.587388,0.036894,-162.727598,13.434161
1985-04-25,16489.587388,0.036894,-162.727598,13.434161
1985-04-26,16489.587388,0.036894,-162.727598,13.434161
1985-04-29,16489.587388,0.036894,-162.727598,13.434161
1985-04-30,16489.587388,0.036894,-162.727598,13.434161
1985-05-01,16489.587388,0.036894,-162.727598,13.434161
1985-05-02,16489.587388,0.036894,-162.727598,13.434161
1985-05-03,16489.587388,0.036894,-162.727598,13.434161
1985-05-06,16489.587388,0.036894,-162.727598,13.434161
1985-05-07,16489.587388,0.036894,-162.727598,13.434161
1985-05-08,16489.587388,0.036894,-162.727598,13.434161
1985-05-09,16489.587388,0.036894,-162.727598,13.434161
1985-05-10,16489.587388,0.036894,-162.727598,13.434161
1985-05-13,16489.587388,0.036894,-162.727598,13.434161
1985-05-14,16489.587388,0.036894,-162.727598,13.434161
1985-05-15,16489.587388,0.036894,-162.727598,13.434161
1985-05-16,16489.587388,0.036894,-162.727598,13.434161
1985-05-17,16489.587388,0.036894,-162.727598,13.434161
1985-05-20,16489.587388,0.036894,-162.727598,13.434161
1985-05-21,16489.587388,0.036894,-162.727598,13.434161
1985-05-22,16489.587388,0.036894,-162.727598,13.434161
1985-05-23,16489.587388,0.036894,-162.727598,13.434161
1985-05-24,16489.587388,0.036894,-162.727598,13.434161
1985-05-28,16489.587388,0.036894,-162.727598,13.434161
1985-05-29,16489.587388,0.036894,-162.727598,13.434161
1985-05-30,16489.587388,0.036894,-162.727598,13.434161
1985-05-31,16489.587388,0.036894,-162.727598,13.434161
1985-06-03,16489.587388,0.036894,-162.727598,13.434161
1985-06-04,16489.587388,0.036894,-162.727598,13.434161
1985-06-05,16489.587388,0.036894,-162.727598,13.434161
1985-06-06,16489.587388,0.036894,-162.727598,13.434161
1985-06-07,16489.587388,0.036894,-162.727598,13.434161
1985-06-10,16489.587388,0.036894,-162.727598,13.434161
1985-06-11,16489.587388,0.036894,-162.727598,13.434161
1985-06-12,16489.587388,0.036894,-162.727598,13.434161
1985-06-13,16489.587388,0.036894,-162.727598,13.434161
1985-06-14,16489.587388,0.036894,-162.727598,13.434161
1985-06-17,16489.587388,0.036894,-162.727598,13.434161
1985-06-18,16489.587388,0.036894,-162.727598,13.434161
1985-06-19,16489.587388,0.036894,-162.727598,13.434161
1985-06-20,16489.587388,0.036894,-162.727598,13.434161
1985-06-21,16489.587388,0.036894,-162.727598,13.434161
1985-06-24,16489.587388,0.036894,-162.727598,13.434161
1985-06-25,16489.587388,0.036894,-162.727598,13.434161
1985-06-26,16489.587388,0.036894,-162.727598,13.434161
1985-06-27,16489.587388,0.036894,-162.727598,13.434161
1985-06-28,16489.587388,0.036894,-162.727598,13.434161
1985-07-01,16489.587388,0.036894,-162.727598,13.434161
1985-07-02,16489.587388,0.036894,-162.727598,13.434161
1985-07-03,16489.587388,0.036894,-162.727598,13.434161
1985-07-05,16489.587388,0.036894,-162.727598,13.434161
1985-07-08,16489.587388,0.036894,-162.727598,13.434161
1985-07-09,16489.587388,0.036894,-162.727598,13.434161
1985-07-10,16489.587388,0.036894,-162.727598,13.434161
1985-07-11,16489.587388,0.036894,-162.727598,13.434161
1985-07-12,16489.587388,0.036894,-162.727598,13.434161
1985-07-15,16489.587388,0.036894,-162.727598,13.434161
1985-07-16,16489.587388,0.036894,-162.727598,13.434161
1985-07-17,16489.587388,0.036894,-162.727598,13.434161
1985-07-18,16489.587388,0.036894,-162.727598,13.434161
1985-07-19,16489.587388,0.036894,-162.727598,13.434161
1985-07-22,16489.587388,0.036894,-162.727598,13.434161
1985-07-23,16489.587388,0.036894,-162.727598,13.434161
1985-07-24,16489.587388,0.036894,-162.727598,13.434161
1985-07-25,16489.587388,0.036894,-162.727598,13.434161
1985-07-26,16489.587388,0.036894,-162.727598,13.434161
1985-07-29,16489.587388,0.036894,-162.727598,13.434161
1985-07-30,16489.587388,0.036894,-162.727598,13.434161
1985-07-31,16489.587388,0.036894,-162.727598,13.434161
1985-08-01,16489.587388,0.036894,-162.727598,13.434161
1985-08-02,16489.587388,0.036894,-162.727598,13.434161
1985-08-05,16489.587388,0.036894,-162.727598,13.434161
1985-08-06,16489.587388,0.036894,-162.727598,13.434161
1985-08-07,16489.587388,0.036894,-162.727598,13.434161
1985-08-08,16489.587388,0.036894,-162.727598,13.434161
1985-08-09,16489.587388,0.036894,-162.727598,13.434161
1985-08-12,16489.587388,0.036894,-162.727598,13.434161
1985-08-13,16489.587388,0.036894,-162.727598,13.434161
1985-08-14,16489.587388,0.036894,-162.727598,13.434161
1985-08-15,16489.587388,0.036894,-162.727598,13.434161
1985-08-16,16489.587388,0.036894,-162.727598,13.434161
1985-08-19,16489.587388,0.036894,-162.727598,13.434161
1985-08-20,16489.587388,0.036894,-162.727598,13.434161
1985-08-21,16489.587388,0.036894,-162.727598,13.434161
1985-08-22,16489.587388,0.036894,-162.727598,13.434161
1985-08-23,16489.587388,0.036894,-162.727598,13.434161
1985-08-26,16489.587388,0.036894,-162.727598,13.434161
1985-08-27,16489.587388,0.036894,-162.727598,13.434161
1985-08-28,16489.587388,0.036894,-162.727598,13.434161
1985-08-29,16489.587388,0.036894,-162.727598,13.434161
1985-08-30,16489.587388,0.036894,-162.727598,13.434161
1985-09-03,16489.587388,0.036894,-162.727598,13.434161
1985-09-04,16489.587388,0.036894,-162.727598,13.434161
1985-09-05,16489.587388,0.036894,-162.727598,13.434161
1985-09-06,16489.587388,0.036894,-162.727598,13.434161
1985-09-09,16489.587388,0.036894,-162.727598,13.434161
1985-09-10,16489.587388,0.036894,-162.727598,13.434161
1985-09-11,16489.587388,0.036894,-162.727598,13.434161
1985-09-12,16489.587388,0.036894,-162.727598,13.434161
1985-09-13,16489.587388,0.036894,-162.727598,13.434161
1985-09-16,16489.587388,0.036894,-162.727598,13.434161
1985-09-17,16489.587388,0.036894,-162.727598,13.434161
1985-09-18,16489.587388,0.036894,-162.727598,13.434161
1985-09-19,16489.587388,0.036894,-162.727598,13.434161
1985-09-20,16489.587388,0.036894,-162.727598,13.434161
1985-09-23,16489.587388,0.036894,-162.727598,13.434161
1985-09-24,16489.587388,0.036894,-162.727598,13.434161
1985-09-25,16489.587388,0.036894,-162.727598,13.434161
1985-09-26,16489.587388,0.036894,-162.727598,13.434161
1985-09-30,16489.587388,0.036894,-162.727598,13.434161
1985-10-01,16489.587388,0.036894,-162.727598,13.434161
1985-10-02,16489.587388,0.036894,-162.727598,13.434161
1985-10-03,16489.587388,0.036894,-162.727598,13.434161
1985-10-04,16489.587388,0.036894,-162.727598,13.434161
1985-10-07,16489.587388,0.036894,-162.727598,13.434161
1985-10-08,16489.587388,0.036894,-162.727598,13.434161
1985-10-09,16489.587388,0.036894,-162.727598,13.434161
1985-10-10,16489.587388,0.036894,-162.727598,13.434161
1985-10-11,16489.587388,0.036894,-162.727598,13.434161
1985-10-14,16489.587388,0.036894,-162.727598,13.434161
1985-10-15,16489.587388,0.036871,-162.827036,13.422519
1985-10-16,16490.029678,0.036849,-162.924677,13.411281
1985-10-17,16490.029678,0.036826,-163.024005,13.399680
1985-10-18,16491.352644,0.036804,-163.118058,13.389242
1985-10-21,16492.232813,0.036781,-163.213826,13.378439
1985-10-22,16486.716208,0.036759,-163.334651,13.362137
1985-10-23,16478.706105,0.036737,-163.465114,13.343712
1985-10-24,16469.274718,0.036715,-163.601150,13.324095
1985-10-25,16481.126087,0.036692,-163.653028,13.322828
1985-10-28,16489.263943,0.036670,-163.720259,13.318370
1985-10-29,16507.182618,0.036648,-163.748304,13.322322
1985-10-30,16497.357539,0.036626,-163.886618,13.302453
1985-10-31,16513.411178,0.036604,-163.921514,13.304812
1985-11-01,16513.411178,0.036582,-164.020933,13.293411
1985-11-04,16535.051237,0.036560,-164.033554,13.300558
1985-11-05,16531.754264,0.036538,-164.146235,13.286360
1985-11-06,16503.427702,0.036516,-164.355267,13.250793
1985-11-07,16514.756706,0.036494,-164.409139,13.249152
1985-11-08,16534.630189,0.036473,-164.428896,13.254804
1985-11-11,16538.806738,0.036451,-164.511711,13.247065
1985-11-12,16569.404280,0.036430,-164.488126,13.261844
1985-11-13,16646.099598,0.036410,-164.279942,13.315829
1985-11-14,16738.244674,0.036389,-164.019628,13.382861
1985-11-15,16757.204407,0.036364,-164.058134,13.387599
1985-11-18,16801.343347,0.036343,-163.984323,13.413704
1985-11-19,16745.073841,0.036322,-164.297865,13.354600
1985-11-20,16777.096939,0.036300,-164.273408,13.370421
1985-11-21,16799.122905,0.036278,-164.287502,13.377750
1985-11-22,16770.550946,0.036257,-164.494764,13.342260
1985-11-25,16752.702801,0.036235,-164.660813,13.315894
1985-11-26,16758.863862,0.036214,-164.733993,13.309851
1985-11-27,16746.120914,0.036193,-164.880322,13.287866
1985-11-29,16713.082507,0.036171,-165.104092,13.248805
1985-12-02,16726.738344,0.036150,-165.148417,13.249148
1985-12-03,16810.384418,0.036131,-164.912953,13.308404
1985-12-04,16831.704145,0.036108,-164.939005,13.315142
1985-12-05,16765.666573,0.036088,-165.286033,13.248459
1985-12-06,16826.037317,0.036067,-165.149120,13.288025
1985-12-09,16864.468324,0.036045,-165.102574,13.309118
1985-12-10,16895.843882,0.036024,-165.080437,13.324261
1985-12-11,16879.774041,0.036002,-165.239979,13.288514
1985-12-12,16961.718080,0.035984,-165.014823,13.334769
1985-12-13,17019.951946,0.035962,-164.897194,13.361094
1985-12-16,17036.832516,0.035940,-164.934865,13.352900
1985-12-17,17045.787342,0.035919,-164.997461,13.338144
1985-12-18,17045.846717,0.035898,-165.093117,13.316055
1985-12-19,16945.855366,0.035880,-165.555497,13.211148
1985-12-20,16775.533209,0.035865,-166.281564,13.048415
1985-12-23,16746.133790,0.035836,-166.528260,13.002588
1985-12-24,16845.559741,0.035819,-166.224874,13.063116
1985-12-26,16946.039165,0.035798,-165.937697,13.124312
1985-12-27,16986.496108,0.035775,-165.892986,13.135987
1985-12-30,17006.934387,0.035754,-165.913195,13.131201
1985-12-31,16965.081780,0.035733,-166.166897,13.075415
1986-01-02,16932.926128,0.035713,-166.385481,13.027740
1986-01-03,16910.881238,0.035692,-166.565598,12.988474
1986-01-06,16989.457250,0.035674,-166.351859,13.031343
1986-01-07,16818.360137,0.035659,-167.079512,12.870920
1986-01-08,16735.819830,0.035633,-167.526629,12.782957
1986-01-09,16795.829681,0.035612,-167.389430,12.810892
1986-01-10,16952.641188,0.035599,-166.851526,12.917118
1986-01-13,16904.177970,0.035571,-167.168418,12.857056
1986-01-14,16978.977881,0.035552,-166.970292,12.896673
1986-01-15,17165.635844,0.035541,-166.323650,13.026298
1986-01-16,17252.116132,0.035512,-166.135957,13.074912
1986-01-17,17239.389790,0.035490,-166.289041,13.043687
1986-01-20,17213.942966,0.035470,-166.477258,13.002360
1986-01-21,17252.118492,0.035450,-166.427160,13.012104
1986-01-22,17185.665755,0.035430,-166.767424,12.938182
1986-01-23,17260.097436,0.035412,-166.580278,12.976933
1986-01-24,17354.825332,0.035393,-166.321181,13.031733
1986-01-27,17586.856864,0.035385,-165.524418,13.195590
1986-01-28,17752.172813,0.035357,-165.070393,13.305936
1986-01-29,17627.280835,0.035333,-165.624909,13.185790
1986-01-30,17585.323126,0.035311,-165.881732,13.131689
1986-01-31,17686.012325,0.035294,-165.604612,13.190524
1986-02-03,17771.584875,0.035273,-165.399815,13.237241
1986-02-04,17670.133721,0.035253,-165.851830,13.136433
1986-02-05,17641.274487,0.035232,-166.056474,13.093056
1986-02-06,17775.024996,0.035217,-165.653983,13.177553
1986-02-07,17983.186399,0.035203,-164.996255,13.320146
1986-02-10,18279.194675,0.035194,-164.045392,13.531084
1986-02-11,18279.434722,0.035153,-164.232534,13.510113
1986-02-12,18517.360129,0.035147,-163.477678,13.674754
1986-02-13,18472.211431,0.035115,-163.776959,13.618247
1986-02-14,18487.632660,0.035095,-163.817127,13.609053
1986-02-18,18382.276997,0.035078,-164.251517,13.506043
1986-02-19,18691.783823,0.035077,-163.235843,13.725201
1986-02-20,18661.052504,0.035037,-163.525367,13.680134
1986-02-21,18614.984737,0.035018,-163.766686,13.623345
1986-02-24,18375.814840,0.035010,-164.611799,13.417618
1986-02-25,18537.525094,0.034985,-164.182304,13.521608
1986-02-26,18731.707340,0.034969,-163.618337,13.650275
1986-02-27,18681.173015,0.034941,-163.915695,13.590448
1986-02-28,18630.526039,0.034922,-164.174951,13.530718
1986-03-03,18714.236872,0.034904,-163.978155,13.574128
1986-03-04,18614.241599,0.034885,-164.404919,13.476849
1986-03-05,18785.245486,0.034871,-163.899247,13.586895
1986-03-06,18749.279370,0.034845,-164.141003,13.538733
1986-03-07,18766.307680,0.034826,-164.173202,13.531080
1986-03-10,18784.498429,0.034807,-164.201484,13.524333
1986-03-11,18713.271617,0.034789,-164.528950,13.449713
1986-03-12,18820.543888,0.034772,-164.246278,13.510647
1986-03-13,18896.235604,0.034752,-164.088683,13.547491
1986-03-14,18805.146451,0.034733,-164.485753,13.458161
1986-03-17,18917.492572,0.034716,-164.188351,13.522636
1986-03-18,19299.726856,0.034725,-162.895452,13.790299
1986-03-19,19880.018603,0.034737,-161.037513,14.206184
1986-03-20,19770.630627,0.034658,-161.743357,14.102653
1986-03-21,19948.750247,0.034645,-161.260988,14.215116
1986-03-24,20312.035576,0.034642,-160.186658,14.465944
1986-03-25,20295.135912,0.034601,-160.428909,14.431665
1986-03-26,20313.307180,0.034582,-160.460377,14.423680
1986-03-27,20147.709295,0.034568,-161.029142,14.278680
1986-03-31,19900.974605,0.034555,-161.854635,14.073697
1986-04-01,20277.934968,0.034552,-160.719013,14.333037
1986-04-02,20030.731693,0.034518,-161.641157,14.128234
1986-04-03,19894.917103,0.034493,-162.186755,14.006610
1986-04-04,19700.633796,0.034478,-162.879396,13.842068
1986-04-07,19958.450221,0.034466,-162.117322,14.012158
1986-04-08,19956.755046,0.034435,-162.270900,13.990225
1986-04-09,20391.973763,0.034450,-160.860961,14.290327
1986-04-10,20192.862652,0.034404,-161.693224,14.122783
1986-04-11,20111.998567,0.034381,-162.057492,14.042615
1986-04-14,20174.620043,0.034362,-161.946942,14.067953
1986-04-15,20441.669148,0.034356,-161.153508,14.242981
1986-04-16,20403.590784,0.034325,-161.416318,14.194287
1986-04-17,20406.247860,0.034307,-161.494165,14.175491
1986-04-18,20614.688865,0.034297,-160.906329,14.306848
1986-04-21,20592.198904,0.034271,-161.096953,14.269628
1986-04-22,20465.724293,0.034255,-161.561903,14.156890
1986-04-23,20174.321757,0.034250,-162.512176,13.924707
1986-04-24,19960.931462,0.034225,-163.325749,13.749769
1986-04-25,19841.430541,0.034201,-163.835599,13.643324
1986-04-28,19613.545101,0.034190,-164.659899,13.458818
1986-04-29,19173.097379,0.034204,-166.152672,13.121370
1986-04-30,19521.024593,0.034173,-165.087955,13.353298
1986-05-01,19475.537833,0.034127,-165.466426,13.301323
1986-05-02,19784.432917,0.034130,-164.399723,13.504265
1986-05-05,19902.636141,0.034095,-164.169234,13.569732
1986-05-06,20269.630392,0.034101,-162.933239,13.813355
1986-05-07,20065.744400,0.034064,-163.789080,13.647634
1986-05-08,19901.763432,0.034043,-164.442203,13.510910
1986-05-09,19937.044362,0.034021,-164.430730,13.516805
1986-05-12,19621.547144,0.034023,-165.519057,13.272664
1986-05-13,19771.282522,0.033990,-165.155546,13.360343
1986-05-14,19422.665005,0.033993,-166.386732,13.093579
1986-05-15,19196.821081,0.033961,-167.372566,12.914706
1986-05-16,19220.698787,0.033933,-167.424661,12.913323
1986-05-19,19321.586887,0.033918,-167.126900,12.966445
1986-05-20,19532.061955,0.033908,-166.413853,13.096864
1986-05-21,19886.885299,0.033909,-165.162799,13.328783
1986-05-22,19632.514428,0.033876,-166.228581,13.130736
1986-05-23,19863.457957,0.033858,-165.502621,13.274777
1986-05-27,20070.490328,0.033837,-164.884075,13.401610
1986-05-28,20300.433861,0.033822,-164.177251,13.544164
1986-05-29,20145.666024,0.033797,-164.827842,13.416725
1986-05-30,20198.204515,0.033776,-164.748913,13.434713
1986-06-02,20331.796690,0.033762,-164.362079,13.509292
1986-06-03,20138.308126,0.033748,-165.099130,13.355414
1986-06-04,19979.188512,0.033729,-165.756593,13.225915
1986-06-05,20054.846727,0.033708,-165.589593,13.260158
1986-06-06,19517.285098,0.033753,-167.346544,12.868162
1986-06-09,19764.535062,0.033687,-166.763123,13.021884
1986-06-10,19765.097049,0.033655,-166.920845,13.004225
1986-06-11,19930.264859,0.033645,-166.373653,13.100529
1986-06-12,20385.953164,0.033666,-164.679178,13.397342
1986-06-13,20342.402151,0.033604,-165.132306,13.348794
1986-06-16,20042.747530,0.033604,-166.200470,13.123878
1986-06-17,20000.562925,0.033570,-166.522148,13.076781
1986-06-18,19961.699026,0.033553,-166.747978,13.032096
1986-06-19,20179.627239,0.033547,-165.996116,13.163780
1986-06-20,20002.196929,0.033525,-166.748650,13.024124
1986-06-23,20303.891166,0.033523,-165.679470,13.212793
1986-06-24,20608.859459,0.033505,-164.706897,13.403185
1986-06-25,20653.590210,0.033469,-164.728708,13.415420
1986-06-26,20651.740937,0.033452,-164.820535,13.395870
1986-06-27,20651.740937,0.033435,-164.903340,13.377632
1986-06-30,20779.767961,0.033422,-164.525473,13.446477
1986-07-01,20696.096814,0.033402,-164.911340,13.371417
1986-07-02,20527.036428,0.033390,-165.567855,13.238669
1986-07-03,19706.317055,0.033521,-168.007748,12.665076
1986-07-07,19423.037567,0.033370,-169.884879,12.456415
1986-07-08,19517.813897,0.033337,-169.676178,12.503588
1986-07-09,19661.260182,0.033323,-169.184209,12.583453
1986-07-10,19623.753571,0.033302,-169.442071,12.541248
1986-07-11,19899.778470,0.033305,-168.360252,12.710006
1986-07-14,19892.391001,0.033268,-168.576133,12.687972
1986-07-15,20119.405837,0.033266,-167.729900,12.823210
1986-07-16,20718.384576,0.033316,-165.315641,13.207223
1986-07-17,20808.311958,0.033221,-165.473231,13.249707
1986-07-18,20818.453250,0.033202,-165.529656,13.247629
1986-07-21,20824.857261,0.033186,-165.589103,13.243058
1986-07-22,20822.007243,0.033169,-165.681247,13.232315
1986-07-23,20816.197591,0.033153,-165.783657,13.219611
1986-07-24,20821.319382,0.033137,-165.847160,13.214213
1986-07-25,20811.684451,0.033120,-165.963233,13.198990
1986-07-28,20804.809005,0.033104,-166.069340,13.185625
1986-07-29,20800.117567,0.033088,-166.167683,13.173731
1986-07-30,20804.838666,0.033072,-166.232431,13.168111
1986-07-31,20805.624176,0.033055,-166.311363,13.159883
1986-08-01,20806.412803,0.033039,-166.390149,13.151669
1986-08-04,20810.353966,0.033023,-166.457619,13.145557
1986-08-05,20803.987780,0.033007,-166.561915,13.132618
1986-08-06,20808.004446,0.032991,-166.628935,13.126577
1986-08-07,20807.199828,0.032974,-166.713324,13.117351
1986-08-08,20819.158144,0.032958,-166.751791,13.116584
1986-08-11,20823.863367,0.032942,-166.816634,13.111021
1986-08-12,20834.684715,0.032926,-166.859228,13.109507
1986-08-13,20834.684715,0.032910,-166.940760,13.100849
1986-08-14,20833.139231,0.032894,-167.027463,13.091181
1986-08-15,20830.795533,0.032878,-167.116961,13.081000
1986-08-18,20830.795533,0.032862,-167.198031,13.072377
1986-08-19,20836.306084,0.032846,-167.259334,13.067395
1986-08-20,20833.148411,0.032830,-167.351785,13.056714
1986-08-21,20836.324253,0.032815,-167.421331,13.050213
1986-08-22,20837.118787,0.032799,-167.499488,13.042156
1986-08-25,20838.712400,0.032783,-167.574684,13.034634
1986-08-26,20841.104733,0.032767,-167.646984,13.027646
1986-08-27,20845.875126,0.032751,-167.710707,13.022228
1986-08-28,20841.077910,0.032736,-167.808783,13.010543
1986-08-29,20826.265420,0.032720,-167.942504,12.992310
1986-09-02,20826.265420,0.032704,-168.023190,12.983802
1986-09-03,20831.316895,0.032688,-168.085664,12.978611
1986-09-04,20828.785147,0.032673,-168.175530,12.968466
1986-09-05,20826.224164,0.032657,-168.265318,12.958316
1986-09-08,20833.056146,0.032641,-168.321174,12.954315
1986-09-09,20827.914993,0.032626,-168.420379,12.942503
1986-09-10,20811.121184,0.032610,-168.561194,12.923106
1986-09-11,20804.726296,0.032595,-168.664765,12.910513
1986-09-12,20814.784801,0.032579,-168.708649,12.908655
1986-09-15,20827.316307,0.032564,-168.743858,12.908409
1986-09-16,20822.859309,0.032548,-168.840681,12.897111
1986-09-17,20821.054333,0.032533,-168.927460,12.887552
1986-09-18,20818.318634,0.032517,-169.017604,12.877400
1986-09-19,20830.112938,0.032502,-169.054945,12.876697
1986-09-22,20836.368542,0.032486,-169.112790,12.872400
1986-09-23,20829.175624,0.032471,-169.219080,12.859388
1986-09-24,20824.597903,0.032456,-169.315693,12.848087
1986-09-25,20822.744511,0.032440,-169.402432,12.838565
1986-09-26,20809.483937,0.032425,-169.530458,12.821672
1986-09-29,20817.147538,0.032410,-169.582510,12.818336
1986-09-30,20821.895344,0.032394,-169.645397,12.813119
1986-10-01,20821.895344,0.032379,-169.725432,12.804842
1986-10-02,20819.024524,0.032364,-169.815762,12.794722
1986-10-03,20821.909391,0.032349,-169.885068,12.788329
1986-10-06,20813.157333,0.032333,-169.996756,12.774441
1986-10-07,20811.179986,0.032318,-170.083682,12.764936
1986-10-08,20813.166929,0.032303,-170.156157,12.757995
1986-10-09,20815.154843,0.032288,-170.228656,12.751065
1986-10-10,20825.991303,0.032273,-170.268717,12.749834
1986-10-13,20821.072923,0.032258,-170.366580,12.738479
1986-10-14,20816.079798,0.032243,-170.464329,12.727090
1986-10-15,20818.092930,0.032228,-170.536469,12.720214
1986-10-16,20818.092930,0.032213,-170.616033,12.712054
1986-10-17,20811.971085,0.032198,-170.717886,12.699981
1986-10-20,20810.938425,0.032183,-170.801059,12.691184
1986-10-21,20808.856537,0.032168,-170.888092,12.681726
1986-10-22,20814.068157,0.032153,-170.948321,12.676947
1986-10-23,20813.025449,0.032138,-171.031609,12.668175
1986-10-24,20821.342461,0.032123,-171.080337,12.665395
1986-10-27,20816.137362,0.032108,-171.178883,12.653983
1986-10-28,20816.137362,0.032093,-171.258053,12.645908
1986-10-29,20823.475224,0.032079,-171.310258,12.642522
1986-10-30,20826.601553,0.032064,-171.378103,12.636457
1986-10-31,20829.722538,0.032049,-171.445804,12.630397
1986-11-03,20835.936039,0.032034,-171.502081,12.626312
1986-11-04,20846.175017,0.032019,-171.543564,12.624793
1986-11-05,20838.997113,0.032005,-171.649119,12.612204
1986-11-06,20835.877079,0.031990,-171.739444,12.602209
1986-11-07,20832.724738,0.031975,-171.829892,12.592206
1986-11-10,20833.782266,0.031961,-171.904831,12.584887
1986-11-11,20843.246295,0.031946,-171.948778,12.582908
1986-11-12,20833.741345,0.031931,-172.062727,12.568911
1986-11-13,20831.597015,0.031917,-172.149321,12.559593
1986-11-14,20841.221302,0.031902,-172.192464,12.557735
1986-11-17,20832.638670,0.031887,-172.302982,12.544363
1986-11-18,20829.370911,0.031873,-172.393622,12.534368
1986-11-19,20831.560788,0.031858,-172.464115,12.527834
1986-11-20,20838.105569,0.031844,-172.518540,12.524057
1986-11-21,20855.261258,0.031830,-172.533650,12.526979
1986-11-24,20874.039413,0.031815,-172.543191,12.530920
1986-11-25,20876.097263,0.031800,-172.614715,12.524321
1986-11-26,20871.957054,0.031786,-172.708370,12.513827
1986-11-28,20872.999082,0.031772,-172.782818,12.506607
1986-12-01,20884.388737,0.031757,-172.819025,12.505905
1986-12-02,20894.600442,0.031743,-172.859880,12.504463
1986-12-03,20892.563457,0.031729,-172.945868,12.495329
1986-12-04,20902.722677,0.031714,-172.986467,12.493862
1986-12-05,20892.522727,0.031700,-173.102372,12.479625
1986-12-08,20891.489360,0.031686,-173.184219,12.471153
1986-12-09,20900.766092,0.031671,-173.227945,12.469152
1986-12-10,20895.608872,0.031657,-173.325222,12.458115
1986-12-11,20881.943858,0.031643,-173.453484,12.441767
1986-12-12,20886.197069,0.031629,-173.515669,12.436646
1986-12-15,20892.548196,0.031614,-173.570157,12.432843
1986-12-16,20881.885277,0.031600,-173.687562,12.418417
1986-12-17,20882.963803,0.031586,-173.761373,12.411338
1986-12-18,20889.422301,0.031572,-173.815252,12.407625
1986-12-19,20889.422301,0.031558,-173.893194,12.399889
1986-12-22,20889.422301,0.031544,-173.970948,12.392163
1986-12-23,20887.251711,0.031530,-174.056715,12.383096
1986-12-24,20879.567222,0.031516,-174.162849,12.370608
1986-12-26,20875.117605,0.031501,-174.256967,12.360148
1986-12-29,20879.584301,0.031487,-174.317920,12.355242
1986-12-30,20875.100846,0.031473,-174.412275,12.344783
1986-12-31,20878.478990,0.031459,-174.477204,12.339217
1987-01-02,20897.369994,0.031446,-174.484181,12.343282
1987-01-05,20903.935465,0.031432,-174.537898,12.339700
1987-01-06,20912.623320,0.031418,-174.583117,12.337437
1987-01-07,20912.623320,0.031404,-174.660714,12.329798
1987-01-08,20918.037368,0.031390,-174.717898,12.325518
1987-01-09,20919.119189,0.031376,-174.791291,12.318565
1987-01-12,20911.483179,0.031362,-174.896917,12.306232
1987-01-13,20941.650645,0.031348,-174.861054,12.317264
1987-01-14,20956.322974,0.031334,-174.885013,12.318718
1987-01-15,20946.890967,0.031321,-174.997506,12.305300
1987-01-16,20983.044809,0.031307,-174.939172,12.320003
1987-01-19,20970.801925,0.031293,-175.063361,12.304869
1987-01-20,20948.803943,0.031279,-175.221515,12.283746
1987-01-21,20978.098539,0.031266,-175.188994,12.294214
1987-01-22,20959.331591,0.031252,-175.336636,12.275112
1987-01-23,20955.081968,0.031238,-175.429369,12.264955
1987-01-26,20980.319112,0.031225,-175.411742,12.272923
1987-01-27,21001.818877,0.031211,-175.410231,12.271055
1987-01-28,20991.409724,0.031197,-175.525411,12.249638
1987-01-29,21002.243236,0.031183,-175.562091,12.241275
1987-01-30,21012.171484,0.031170,-175.601905,12.232379
1987-02-02,21010.765690,0.031156,-175.683831,12.216585
1987-02-03,21014.895574,0.031143,-175.744971,12.204205
1987-02-04,21029.948071,0.031129,-175.765153,12.198507
1987-02-05,20996.935282,0.031116,-175.964521,12.163586
1987-02-06,20970.625426,0.031102,-176.138748,12.132822
1987-02-09,20941.563106,0.031089,-176.323193,12.100463
1987-02-10,20998.334564,0.031075,-176.188160,12.120203
1987-02-11,21011.192343,0.031062,-176.218048,12.113313
1987-02-12,21066.689517,0.031048,-176.088074,12.132219
1987-02-13,21158.236184,0.031036,-175.825247,12.172848
1987-02-17,21135.961612,0.031021,-175.987345,12.144730
1987-02-18,21130.098698,0.031008,-176.084840,12.126565
1987-02-19,21091.807395,0.030995,-176.301423,12.088933
1987-02-20,21075.491247,0.030981,-176.437663,12.064598
1987-02-23,21105.336759,0.030968,-176.403858,12.068029
1987-02-24,21148.886392,0.030955,-176.319576,12.079668
1987-02-25,21095.411168,0.030942,-176.590911,12.033180
1987-02-26,21115.100835,0.030928,-176.595914,12.030563
1987-02-27,21127.518567,0.030915,-176.624971,12.023607
1987-03-02,21088.895466,0.030901,-176.844830,11.986214
